Time[s], Channel 0, Channel 1, Channel 2
0.358863458333333, 1, 1, 0
0.360063375000000, 1, 0, 0
0.360375375000000, 1, 1, 0
0.365304458333333, 0, 1, 0
0.365606916666667, 1, 1, 0
0.366809000000000, 0, 1, 0
0.367111458333333, 1, 1, 0
0.368313541666667, 0, 1, 0
0.368507041666667, 0, 0, 0
0.368616125000000, 1, 0, 0
0.368811000000000, 1, 1, 0
0.369818125000000, 0, 1, 0
0.370010958333333, 0, 0, 0
0.370120541666667, 1, 0, 0
0.370314958333333, 1, 1, 0
0.371322625000000, 0, 1, 0
0.371365250000000, 0, 1, 1
0.371514875000000, 0, 0, 1
0.371625083333333, 1, 0, 1
0.371818875000000, 1, 1, 1
0.372827166666667, 0, 1, 1
0.372869500000000, 0, 1, 0
0.373018833333333, 0, 0, 0
0.373129625000000, 1, 0, 0
0.373322791666667, 1, 1, 0
0.374331708333333, 0, 1, 0
0.374522750000000, 0, 0, 0
0.374634166666667, 1, 0, 0
0.374826750000000, 1, 1, 0
0.375836250000000, 0, 1, 0
0.376026708333333, 0, 0, 0
0.376138708333333, 1, 0, 0
0.376330666666667, 1, 1, 0
0.377340958333333, 0, 1, 0
0.377530625000000, 0, 0, 0
0.377643750000000, 1, 0, 0
0.377834625000000, 1, 1, 0
0.379034583333333, 1, 0, 0
0.379338541666667, 1, 1, 0
0.380538500000000, 1, 0, 0
0.380842500000000, 1, 1, 0
0.382042416666667, 1, 0, 0
0.382354416666667, 1, 1, 0
0.387843083333333, 0, 1, 0
0.388145541666667, 1, 1, 0
0.389347583333333, 0, 1, 0
0.389650083333333, 1, 1, 0
0.390486083333333, 1, 0, 0
0.390790041666667, 1, 1, 0
0.390852125000000, 0, 1, 0
0.391154625000000, 1, 1, 0
0.391368833333333, 1, 1, 1
0.391990000000000, 1, 0, 1
0.392294000000000, 1, 1, 1
0.392356666666667, 0, 1, 1
0.392659958333333, 1, 1, 1
0.392873083333333, 1, 1, 0
0.393493958333333, 1, 0, 0
0.393797916666667, 1, 1, 0
0.393862291666667, 0, 1, 0
0.394164708333333, 1, 1, 0
0.394997875000000, 1, 0, 0
0.395301875000000, 1, 1, 0
0.395366750000000, 0, 1, 0
0.395669208333333, 1, 1, 0
0.396501791666667, 1, 0, 0
0.396805791666667, 1, 1, 0
0.396871416666667, 0, 1, 0
0.397173833333333, 1, 1, 0
0.398005750000000, 1, 0, 0
0.398309750000000, 1, 1, 0
0.398375833333333, 0, 1, 0
0.398678291666667, 1, 1, 0
0.399509666666667, 1, 0, 0
0.399813666666667, 1, 1, 0
0.399880375000000, 0, 1, 0
0.400183416666667, 1, 1, 0
0.401013625000000, 1, 0, 0
0.401317583333333, 1, 1, 0
0.402517541666667, 1, 0, 0
0.402821541666667, 1, 1, 0
0.404021500000000, 1, 0, 0
0.404333458333333, 1, 1, 0
0.410382666666667, 0, 1, 0
0.410685333333333, 1, 1, 0
0.411372291666667, 1, 1, 1
0.411887708333333, 0, 1, 1
0.412190166666667, 1, 1, 1
0.412465125000000, 1, 0, 1
0.412769083333333, 1, 1, 1
0.412876541666667, 1, 1, 0
0.413392250000000, 0, 1, 0
0.413694791666667, 1, 1, 0
0.413969041666667, 1, 0, 0
0.414273041666667, 1, 1, 0
0.414896791666667, 0, 1, 0
0.415199250000000, 1, 1, 0
0.415473000000000, 1, 0, 0
0.415776958333333, 1, 1, 0
0.416401333333333, 0, 1, 0
0.416703791666667, 1, 1, 0
0.416976916666667, 1, 0, 0
0.417280916666667, 1, 1, 0
0.417905875000000, 0, 1, 0
0.418209125000000, 1, 1, 0
0.418480875000000, 1, 0, 0
0.418784833333333, 1, 1, 0
0.419411458333333, 0, 1, 0
0.419713875000000, 1, 1, 0
0.419984791666667, 1, 0, 0
0.420288791666667, 1, 1, 0
0.420915958333333, 0, 1, 0
0.421218416666667, 1, 1, 0
0.421488708333333, 1, 0, 0
0.421792708333333, 1, 1, 0
0.422420583333333, 0, 1, 0
0.422723000000000, 1, 1, 0
0.422992666666667, 1, 0, 0
0.423296666666667, 1, 1, 0
0.424496583333333, 1, 0, 0
0.424800583333333, 1, 1, 0
0.426000541666667, 1, 0, 0
0.426312500000000, 1, 1, 0
0.431375916666667, 1, 1, 1
0.432880166666667, 1, 1, 0
0.432922250000000, 0, 1, 0
0.433224750000000, 1, 1, 0
0.434426791666667, 0, 1, 0
0.434444166666667, 0, 0, 0
0.434729250000000, 1, 0, 0
0.434748166666667, 1, 1, 0
0.435931333333333, 0, 1, 0
0.435948125000000, 0, 0, 0
0.436233791666667, 1, 0, 0
0.436252083333333, 1, 1, 0
0.437436000000000, 0, 1, 0
0.437452041666667, 0, 0, 0
0.437738583333333, 1, 0, 0
0.437756000000000, 1, 1, 0
0.438940916666667, 0, 1, 0
0.438955958333333, 0, 0, 0
0.439243375000000, 1, 0, 0
0.439259958333333, 1, 1, 0
0.440445458333333, 0, 1, 0
0.440459916666667, 0, 0, 0
0.440747916666667, 1, 0, 0
0.440763875000000, 1, 1, 0
0.441950291666667, 0, 1, 0
0.441963833333333, 0, 0, 0
0.442252958333333, 1, 0, 0
0.442267833333333, 1, 1, 0
0.443455041666667, 0, 1, 0
0.443467791666667, 0, 0, 0
0.443757500000000, 1, 0, 0
0.443771750000000, 1, 1, 0
0.444959583333333, 0, 1, 0
0.444971708333333, 0, 0, 0
0.445262041666667, 1, 0, 0
0.445275708333333, 1, 1, 0
0.446475666666667, 1, 0, 0
0.446779625000000, 1, 1, 0
0.447979583333333, 1, 0, 0
0.448291583333333, 1, 1, 0
0.451378041666667, 1, 1, 1
0.452883625000000, 1, 1, 0
0.455461375000000, 0, 1, 0
